cycle,dis_spec_mAhg,chg_spec_mAhg,dis_uAh,chg_uAh,CE_pct
1181,41.6,41.5,41.6,41.5,100.2409638554217
1182,41.5,41.5,41.5,41.5,100.0
1183,41.6,41.5,41.6,41.5,100.2409638554217
1184,41.5,41.5,41.5,41.5,100.0
1185,41.6,41.6,41.6,41.6,100.0
1186,41.6,41.5,41.6,41.5,100.2409638554217
1187,41.6,41.5,41.6,41.5,100.2409638554217
1188,41.6,41.6,41.6,41.6,100.0
1189,41.5,41.6,41.5,41.6,99.75961538461539
1190,41.6,41.5,41.6,41.5,100.2409638554217
1191,41.6,41.5,41.6,41.5,100.2409638554217
1192,41.5,41.6,41.5,41.6,99.75961538461539
1193,41.6,41.5,41.6,41.5,100.2409638554217
1194,41.5,41.6,41.5,41.6,99.75961538461539
1195,41.6,41.5,41.6,41.5,100.2409638554217
1196,41.5,41.5,41.5,41.5,100.0
1197,41.5,41.5,41.5,41.5,100.0
1198,41.5,41.5,41.5,41.5,100.0
1199,41.6,41.6,41.6,41.6,100.0
1200,41.6,41.5,41.6,41.5,100.2409638554217
1201,41.6,41.5,41.6,41.5,100.2409638554217
1202,41.6,41.5,41.6,41.5,100.2409638554217
1203,41.5,41.5,41.5,41.5,100.0
1204,41.6,41.5,41.6,41.5,100.2409638554217
1205,41.6,41.6,41.6,41.6,100.0
1206,41.6,41.5,41.6,41.5,100.2409638554217
1207,41.6,41.5,41.6,41.5,100.2409638554217
1208,41.5,41.5,41.5,41.5,100.0
1209,41.5,41.5,41.5,41.5,100.0
1210,41.5,41.5,41.5,41.5,100.0
1211,41.5,41.5,41.5,41.5,100.0
1212,41.5,41.4,41.5,41.4,100.2415458937198
1213,41.5,41.5,41.5,41.5,100.0
1214,41.5,41.5,41.5,41.5,100.0
1215,41.5,41.5,41.5,41.5,100.0
1216,41.5,41.4,41.5,41.4,100.2415458937198
1217,41.5,41.5,41.5,41.5,100.0
1218,41.5,41.5,41.5,41.5,100.0
1219,41.5,41.5,41.5,41.5,100.0
1220,41.5,41.4,41.5,41.4,100.2415458937198
1221,41.5,41.5,41.5,41.5,100.0
1222,41.5,41.5,41.5,41.5,100.0
1223,41.5,41.5,41.5,41.5,100.0
1224,41.7,41.7,41.7,41.7,100.0
1225,41.5,41.5,41.5,41.5,100.0
1226,41.5,41.5,41.5,41.5,100.0
1227,41.5,41.5,41.5,41.5,100.0
1228,41.5,41.5,41.5,41.5,100.0
1229,41.5,41.4,41.5,41.4,100.2415458937198
1230,41.5,41.4,41.5,41.4,100.2415458937198
1231,41.5,41.5,41.5,41.5,100.0
1232,41.6,41.5,41.6,41.5,100.2409638554217
1233,41.5,41.5,41.5,41.5,100.0
1234,41.5,41.4,41.5,41.4,100.2415458937198
1235,41.4,41.4,41.4,41.4,100.0
1236,41.5,41.4,41.5,41.4,100.2415458937198
1237,41.5,41.5,41.5,41.5,100.0
1238,41.5,41.4,41.5,41.4,100.2415458937198
1239,41.5,41.5,41.5,41.5,100.0
1240,41.5,41.5,41.5,41.5,100.0
1241,41.5,41.5,41.5,41.5,100.0
1242,41.5,41.4,41.5,41.4,100.2415458937198
1243,41.5,41.5,41.5,41.5,100.0
1244,41.5,41.5,41.5,41.5,100.0
1245,41.5,41.5,41.5,41.5,100.0
1246,41.5,41.5,41.5,41.5,100.0
1247,41.5,41.5,41.5,41.5,100.0
1248,41.5,41.4,41.5,41.4,100.2415458937198
1249,41.7,41.7,41.7,41.7,100.0
1250,41.5,41.5,41.5,41.5,100.0
1251,41.4,41.4,41.4,41.4,100.0
1252,41.5,41.5,41.5,41.5,100.0
1253,41.4,41.4,41.4,41.4,100.0
1254,41.4,41.4,41.4,41.4,100.0
1255,41.5,41.4,41.5,41.4,100.2415458937198
1256,41.4,41.4,41.4,41.4,100.0
1257,41.5,41.4,41.5,41.4,100.2415458937198
1258,41.4,41.4,41.4,41.4,100.0
1259,41.4,41.4,41.4,41.4,100.0
1260,41.4,41.4,41.4,41.4,100.0
1261,41.4,41.4,41.4,41.4,100.0
1262,41.4,41.5,41.4,41.5,99.7590361445783
1263,41.4,41.4,41.4,41.4,100.0
1264,41.4,41.4,41.4,41.4,100.0
1265,41.5,41.3,41.5,41.3,100.48426150121065
1266,41.4,41.4,41.4,41.4,100.0
1267,41.3,41.3,41.3,41.3,100.0
1268,41.3,41.3,41.3,41.3,100.0
1269,41.4,41.4,41.4,41.4,100.0
1270,41.4,41.3,41.4,41.3,100.24213075060533
1271,41.4,41.3,41.4,41.3,100.24213075060533
1272,41.3,41.3,41.3,41.3,100.0
1273,41.4,41.3,41.4,41.3,100.24213075060533
1274,41.3,41.4,41.3,41.4,99.7584541062802
1275,41.4,41.3,41.4,41.3,100.24213075060533
1276,41.3,41.3,41.3,41.3,100.0
1277,41.3,41.2,41.3,41.2,100.24271844660193
1278,41.2,41.2,41.2,41.2,100.0
1279,41.3,41.2,41.3,41.2,100.24271844660193
1280,41.3,41.3,41.3,41.3,100.0
1281,41.3,41.2,41.3,41.2,100.24271844660193
1282,41.3,41.3,41.3,41.3,100.0
1283,41.3,41.3,41.3,41.3,100.0
1284,41.3,41.2,41.3,41.2,100.24271844660193
1285,41.2,41.2,41.2,41.2,100.0
1286,41.3,41.2,41.3,41.2,100.24271844660193
1287,41.2,41.2,41.2,41.2,100.0
1288,41.2,41.2,41.2,41.2,100.0
1289,41.2,41.2,41.2,41.2,100.0
1290,41.3,41.2,41.3,41.2,100.24271844660193
1291,41.2,41.2,41.2,41.2,100.0
1292,41.3,41.2,41.3,41.2,100.24271844660193
1293,41.3,41.2,41.3,41.2,100.24271844660193
1294,41.2,41.2,41.2,41.2,100.0
1295,41.2,41.2,41.2,41.2,100.0
1296,41.3,41.2,41.3,41.2,100.24271844660193
1297,41.2,41.1,41.2,41.1,100.24330900243311
1298,41.2,41.2,41.2,41.2,100.0
1299,41.2,41.2,41.2,41.2,100.0
1300,41.3,41.3,41.3,41.3,100.0
1301,41.3,41.2,41.3,41.2,100.24271844660193
1302,41.3,41.2,41.3,41.2,100.24271844660193
1303,41.3,41.2,41.3,41.2,100.24271844660193
1304,41.2,41.2,41.2,41.2,100.0
1305,41.2,41.2,41.2,41.2,100.0
1306,41.2,41.2,41.2,41.2,100.0
1307,41.2,41.2,41.2,41.2,100.0
1308,41.2,41.1,41.2,41.1,100.24330900243311
1309,41.2,41.2,41.2,41.2,100.0
1310,41.2,41.1,41.2,41.1,100.24330900243311
1311,41.1,41.1,41.1,41.1,100.0
1312,41.1,41.1,41.1,41.1,100.0
1313,41.2,41.1,41.2,41.1,100.24330900243311
1314,41.1,41.1,41.1,41.1,100.0
1315,41.2,41.1,41.2,41.1,100.24330900243311
1316,41.1,41.1,41.1,41.1,100.0
1317,41.1,41.1,41.1,41.1,100.0
1318,41.1,41.1,41.1,41.1,100.0
1319,41.2,41.1,41.2,41.1,100.24330900243311
1320,41.1,41.0,41.1,41.0,100.2439024390244
1321,41.1,41.1,41.1,41.1,100.0
1322,41.1,41.1,41.1,41.1,100.0
1323,41.1,41.0,41.1,41.0,100.2439024390244
1324,41.1,41.1,41.1,41.1,100.0
1325,41.1,41.0,41.1,41.0,100.2439024390244
1326,41.1,41.1,41.1,41.1,100.0
1327,41.2,41.1,41.2,41.1,100.24330900243311
1328,41.1,41.0,41.1,41.0,100.2439024390244
1329,41.0,41.0,41.0,41.0,100.0
1330,41.0,41.0,41.0,41.0,100.0
1331,41.0,41.0,41.0,41.0,100.0
1332,41.1,41.0,41.1,41.0,100.2439024390244
1333,41.0,41.0,41.0,41.0,100.0
1334,41.0,41.0,41.0,41.0,100.0
1335,41.0,41.0,41.0,41.0,100.0
1336,41.0,41.0,41.0,41.0,100.0
1337,41.0,41.0,41.0,41.0,100.0
1338,41.0,41.0,41.0,41.0,100.0
1339,41.0,41.0,41.0,41.0,100.0
1340,41.0,40.9,41.0,40.9,100.24449877750612
1341,41.0,41.0,41.0,41.0,100.0
1342,41.0,40.9,41.0,40.9,100.24449877750612
1343,40.9,40.9,40.9,40.9,100.0
1344,40.9,40.8,40.9,40.8,100.24509803921569
1345,40.9,40.9,40.9,40.9,100.0
1346,40.9,40.9,40.9,40.9,100.0
1347,40.9,40.8,40.9,40.8,100.24509803921569
1348,40.9,40.9,40.9,40.9,100.0
1349,40.9,40.9,40.9,40.9,100.0
1350,40.9,40.8,40.9,40.8,100.24509803921569
1351,40.9,40.9,40.9,40.9,100.0
1352,40.9,40.9,40.9,40.9,100.0
1353,41.1,41.0,41.1,41.0,100.2439024390244
1354,40.9,40.9,40.9,40.9,100.0
1355,40.9,40.8,40.9,40.8,100.24509803921569
1356,40.9,40.9,40.9,40.9,100.0
1357,40.9,40.8,40.9,40.8,100.24509803921569
1358,40.8,40.8,40.8,40.8,100.0
1359,40.9,40.9,40.9,40.9,100.0
1360,40.9,40.8,40.9,40.8,100.24509803921569
1361,40.8,40.8,40.8,40.8,100.0
1362,40.8,40.8,40.8,40.8,100.0
1363,40.8,40.7,40.8,40.7,100.24570024570023
1364,40.8,40.7,40.8,40.7,100.24570024570023
1365,40.7,40.8,40.7,40.8,99.75490196078432
1366,40.8,40.8,40.8,40.8,100.0
1367,40.8,40.7,40.8,40.7,100.24570024570023
1368,40.8,40.7,40.8,40.7,100.24570024570023
1369,40.7,40.7,40.7,40.7,100.0
1370,40.7,40.7,40.7,40.7,100.0
1371,40.7,40.7,40.7,40.7,100.0
1372,40.7,40.7,40.7,40.7,100.0
1373,40.8,40.7,40.8,40.7,100.24570024570023
1374,40.8,40.8,40.8,40.8,100.0
1375,40.7,40.7,40.7,40.7,100.0
1376,40.8,40.7,40.8,40.7,100.24570024570023
1377,40.7,40.7,40.7,40.7,100.0
1378,40.7,40.7,40.7,40.7,100.0
1379,40.8,40.7,40.8,40.7,100.24570024570023
1380,40.9,40.8,40.9,40.8,100.24509803921569
1381,40.7,40.7,40.7,40.7,100.0
1382,40.8,40.7,40.8,40.7,100.24570024570023
1383,40.7,40.6,40.7,40.6,100.24630541871922
1384,40.6,40.7,40.6,40.7,99.75429975429975
1385,40.7,40.6,40.7,40.6,100.24630541871922
1386,40.7,40.6,40.7,40.6,100.24630541871922
1387,40.6,40.6,40.6,40.6,100.0
1388,40.7,40.6,40.7,40.6,100.24630541871922
1389,40.6,40.6,40.6,40.6,100.0
1390,40.7,40.7,40.7,40.7,100.0
1391,40.7,40.6,40.7,40.6,100.24630541871922
1392,40.7,40.6,40.7,40.6,100.24630541871922
1393,40.6,40.6,40.6,40.6,100.0
1394,40.6,40.6,40.6,40.6,100.0
1395,40.6,40.5,40.6,40.5,100.24691358024691
1396,40.6,40.6,40.6,40.6,100.0
1397,40.6,40.6,40.6,40.6,100.0
1398,40.6,40.5,40.6,40.5,100.24691358024691
1399,40.6,40.6,40.6,40.6,100.0
1400,40.6,40.5,40.6,40.5,100.24691358024691
1401,40.5,40.5,40.5,40.5,100.0
1402,40.5,40.5,40.5,40.5,100.0
1403,40.6,40.5,40.6,40.5,100.24691358024691
1404,40.6,40.5,40.6,40.5,100.24691358024691
1405,40.5,40.5,40.5,40.5,100.0
1406,40.5,40.5,40.5,40.5,100.0
1407,40.5,40.5,40.5,40.5,100.0
1408,40.5,40.4,40.5,40.4,100.24752475247524
1409,40.5,40.5,40.5,40.5,100.0
1410,40.5,40.4,40.5,40.4,100.24752475247524
1411,40.6,40.6,40.6,40.6,100.0
1412,40.5,40.4,40.5,40.4,100.24752475247524
1413,40.5,40.5,40.5,40.5,100.0
1414,40.5,40.4,40.5,40.4,100.24752475247524
1415,40.5,40.5,40.5,40.5,100.0
1416,40.5,40.5,40.5,40.5,100.0
1417,40.5,40.5,40.5,40.5,100.0
1418,40.5,40.4,40.5,40.4,100.24752475247524
1419,40.4,40.4,40.4,40.4,100.0
1420,40.4,40.4,40.4,40.4,100.0
1421,40.4,40.3,40.4,40.3,100.2481389578164
1422,40.4,40.3,40.4,40.3,100.2481389578164
1423,40.4,40.4,40.4,40.4,100.0
1424,40.4,40.3,40.4,40.3,100.2481389578164
1425,40.4,40.3,40.4,40.3,100.2481389578164
1426,40.4,40.4,40.4,40.4,100.0
1427,40.3,40.4,40.3,40.4,99.75247524752476
1428,40.4,40.4,40.4,40.4,100.0
1429,40.4,40.4,40.4,40.4,100.0
1430,40.4,40.4,40.4,40.4,100.0
1431,40.4,40.3,40.4,40.3,100.2481389578164
1432,40.3,40.3,40.3,40.3,100.0
1433,40.3,40.3,40.3,40.3,100.0
1434,40.4,40.4,40.4,40.4,100.0
1435,40.4,40.3,40.4,40.3,100.2481389578164
1436,40.3,40.3,40.3,40.3,100.0
1437,40.4,40.3,40.4,40.3,100.2481389578164
1438,40.3,40.3,40.3,40.3,100.0
1439,40.4,40.3,40.4,40.3,100.2481389578164
1440,40.3,40.3,40.3,40.3,100.0
1441,40.3,40.2,40.3,40.2,100.24875621890546
1442,40.3,40.3,40.3,40.3,100.0
1443,40.3,40.3,40.3,40.3,100.0
1444,40.3,40.3,40.3,40.3,100.0
1445,40.3,40.2,40.3,40.2,100.24875621890546
1446,40.2,40.2,40.2,40.2,100.0
1447,40.2,40.2,40.2,40.2,100.0
1448,40.3,40.3,40.3,40.3,100.0
1449,40.3,40.2,40.3,40.2,100.24875621890546
1450,40.3,40.2,40.3,40.2,100.24875621890546
1451,40.2,40.2,40.2,40.2,100.0
1452,40.2,40.2,40.2,40.2,100.0
1453,40.2,40.2,40.2,40.2,100.0
1454,40.2,40.2,40.2,40.2,100.0
1455,40.2,40.2,40.2,40.2,100.0
1456,40.2,40.1,40.2,40.1,100.24937655860349
1457,40.2,40.2,40.2,40.2,100.0
1458,40.2,40.1,40.2,40.1,100.24937655860349
1459,40.1,40.1,40.1,40.1,100.0
1460,40.1,40.1,40.1,40.1,100.0
1461,40.1,40.1,40.1,40.1,100.0
1462,40.2,40.2,40.2,40.2,100.0
1463,40.2,40.1,40.2,40.1,100.24937655860349
1464,40.1,40.1,40.1,40.1,100.0
1465,40.1,40.1,40.1,40.1,100.0
1466,40.1,40.1,40.1,40.1,100.0
1467,40.1,40.1,40.1,40.1,100.0
1468,40.1,40.0,40.1,40.0,100.25
1469,40.1,40.0,40.1,40.0,100.25
1470,40.0,40.0,40.0,40.0,100.0
1471,40.1,40.1,40.1,40.1,100.0
1472,40.0,40.0,40.0,40.0,100.0
1473,40.0,40.1,40.0,40.1,99.7506234413965
1474,40.0,40.0,40.0,40.0,100.0
1475,40.1,40.0,40.1,40.0,100.25
1476,40.0,40.0,40.0,40.0,100.0
1477,40.0,39.9,40.0,39.9,100.25062656641603
1478,40.0,40.1,40.0,40.1,99.7506234413965
1479,40.0,39.9,40.0,39.9,100.25062656641603
1480,39.9,39.9,39.9,39.9,100.0
1481,40.0,39.9,40.0,39.9,100.25062656641603
1482,39.9,39.9,39.9,39.9,100.0
1483,39.9,39.8,39.9,39.8,100.25125628140702
1484,39.9,39.8,39.9,39.8,100.25125628140702
1485,39.9,39.8,39.9,39.8,100.25125628140702
1486,39.9,39.9,39.9,39.9,100.0
1487,39.9,39.8,39.9,39.8,100.25125628140702
1488,39.9,39.8,39.9,39.8,100.25125628140702
1489,39.9,39.9,39.9,39.9,100.0
1490,40.0,39.9,40.0,39.9,100.25062656641603
1491,39.9,39.8,39.9,39.8,100.25125628140702
1492,39.8,39.8,39.8,39.8,100.0
1493,39.8,39.8,39.8,39.8,100.0
1494,39.8,39.8,39.8,39.8,100.0
1495,39.8,39.7,39.8,39.7,100.25188916876573
1496,39.8,39.7,39.8,39.7,100.25188916876573
1497,39.8,39.7,39.8,39.7,100.25188916876573
1498,39.8,39.7,39.8,39.7,100.25188916876573
1499,39.7,39.6,39.7,39.6,100.25252525252526
1500,39.7,39.7,39.7,39.7,100.0
1501,39.7,39.7,39.7,39.7,100.0
1502,39.7,39.7,39.7,39.7,100.0
1503,39.7,39.7,39.7,39.7,100.0
1504,39.7,39.7,39.7,39.7,100.0
1505,39.8,39.7,39.8,39.7,100.25188916876573
1506,39.8,39.7,39.8,39.7,100.25188916876573
1507,39.7,39.7,39.7,39.7,100.0
1508,39.7,39.7,39.7,39.7,100.0
1509,39.7,39.6,39.7,39.6,100.25252525252526
1510,39.7,39.6,39.7,39.6,100.25252525252526
1511,39.7,39.7,39.7,39.7,100.0
1512,39.7,39.6,39.7,39.6,100.25252525252526
1513,39.7,39.6,39.7,39.6,100.25252525252526
1514,39.7,39.6,39.7,39.6,100.25252525252526
1515,39.7,39.6,39.7,39.6,100.25252525252526
1516,39.7,39.6,39.7,39.6,100.25252525252526
1517,39.6,39.6,39.6,39.6,100.0
1518,39.6,39.6,39.6,39.6,100.0
1519,39.8,39.8,39.8,39.8,100.0
1520,39.6,39.6,39.6,39.6,100.0
1521,39.6,39.6,39.6,39.6,100.0
1522,39.6,39.6,39.6,39.6,100.0
1523,39.6,39.6,39.6,39.6,100.0
1524,39.6,39.5,39.6,39.5,100.25316455696202
1525,39.6,39.5,39.6,39.5,100.25316455696202
1526,39.5,39.6,39.5,39.6,99.74747474747474
1527,39.6,39.6,39.6,39.6,100.0
1528,39.6,39.5,39.6,39.5,100.25316455696202
1529,39.6,39.5,39.6,39.5,100.25316455696202
1530,39.6,39.5,39.6,39.5,100.25316455696202
1531,39.6,39.5,39.6,39.5,100.25316455696202
1532,39.5,39.5,39.5,39.5,100.0
1533,39.5,39.5,39.5,39.5,100.0
1534,39.5,39.5,39.5,39.5,100.0
1535,39.5,39.4,39.5,39.4,100.253807106599
1536,39.5,39.5,39.5,39.5,100.0
1537,39.5,39.4,39.5,39.4,100.253807106599
1538,39.5,39.5,39.5,39.5,100.0
1539,39.5,39.4,39.5,39.4,100.253807106599
1540,39.4,39.4,39.4,39.4,100.0
1541,39.5,39.4,39.5,39.4,100.253807106599
1542,39.5,39.4,39.5,39.4,100.253807106599
1543,39.4,39.4,39.4,39.4,100.0
1544,39.4,39.4,39.4,39.4,100.0
1545,39.4,39.4,39.4,39.4,100.0
1546,39.4,39.4,39.4,39.4,100.0
1547,39.5,39.5,39.5,39.5,100.0
1548,39.5,39.4,39.5,39.4,100.253807106599
1549,39.4,39.3,39.4,39.3,100.25445292620864
1550,39.4,39.3,39.4,39.3,100.25445292620864
1551,39.4,39.3,39.4,39.3,100.25445292620864
1552,39.4,39.3,39.4,39.3,100.25445292620864
1553,39.3,39.3,39.3,39.3,100.0
1554,39.3,39.3,39.3,39.3,100.0
1555,39.3,39.3,39.3,39.3,100.0
1556,39.3,39.2,39.3,39.2,100.25510204081631
1557,39.3,39.2,39.3,39.2,100.25510204081631
1558,39.3,39.2,39.3,39.2,100.25510204081631
1559,39.3,39.2,39.3,39.2,100.25510204081631
1560,39.2,39.1,39.2,39.1,100.25575447570331
1561,39.2,39.2,39.2,39.2,100.0
1562,39.2,39.2,39.2,39.2,100.0
1563,39.2,39.2,39.2,39.2,100.0
1564,39.2,39.2,39.2,39.2,100.0
1565,39.2,39.2,39.2,39.2,100.0
1566,39.2,39.2,39.2,39.2,100.0
1567,39.2,39.2,39.2,39.2,100.0
1568,39.2,39.2,39.2,39.2,100.0
1569,39.2,39.2,39.2,39.2,100.0
1570,39.2,39.2,39.2,39.2,100.0
1571,39.2,39.1,39.2,39.1,100.25575447570331
1572,39.2,39.1,39.2,39.1,100.25575447570331
1573,39.1,39.1,39.1,39.1,100.0
1574,39.1,39.1,39.1,39.1,100.0
1575,39.1,39.1,39.1,39.1,100.0
1576,39.1,39.0,39.1,39.0,100.25641025641025
1577,39.2,39.2,39.2,39.2,100.0
1578,39.2,39.1,39.2,39.1,100.25575447570331
1579,39.1,39.0,39.1,39.0,100.25641025641025
1580,39.0,39.0,39.0,39.0,100.0
1581,39.0,39.0,39.0,39.0,100.0
1582,39.0,39.0,39.0,39.0,100.0
1583,39.0,39.0,39.0,39.0,100.0
1584,39.0,39.0,39.0,39.0,100.0
1585,39.0,39.0,39.0,39.0,100.0
1586,39.0,39.0,39.0,39.0,100.0
1587,39.0,38.9,39.0,38.9,100.25706940874038
1588,39.0,38.9,39.0,38.9,100.25706940874038
1589,39.0,38.9,39.0,38.9,100.25706940874038
1590,39.0,38.9,39.0,38.9,100.25706940874038
1591,38.9,38.9,38.9,38.9,100.0
1592,38.9,38.9,38.9,38.9,100.0
1593,38.9,38.9,38.9,38.9,100.0
1594,38.9,38.9,38.9,38.9,100.0
1595,38.9,38.8,38.9,38.8,100.25773195876289
1596,38.9,38.9,38.9,38.9,100.0
1597,38.9,38.8,38.9,38.8,100.25773195876289
1598,38.9,38.8,38.9,38.8,100.25773195876289
1599,38.9,38.8,38.9,38.8,100.25773195876289
1600,38.8,38.8,38.8,38.8,100.0
1601,38.8,38.8,38.8,38.8,100.0
1602,38.8,38.8,38.8,38.8,100.0
1603,38.8,38.8,38.8,38.8,100.0
1604,38.8,38.7,38.8,38.7,100.25839793281652
1605,38.8,38.7,38.8,38.7,100.25839793281652
1606,38.8,38.7,38.8,38.7,100.25839793281652
1607,38.8,38.7,38.8,38.7,100.25839793281652
1608,38.8,38.7,38.8,38.7,100.25839793281652
1609,38.8,38.7,38.8,38.7,100.25839793281652
1610,38.8,38.7,38.8,38.7,100.25839793281652
1611,38.8,38.7,38.8,38.7,100.25839793281652
1612,38.9,38.9,38.9,38.9,100.0
1613,38.8,38.7,38.8,38.7,100.25839793281652
1614,38.7,38.7,38.7,38.7,100.0
1615,38.7,38.7,38.7,38.7,100.0
1616,38.6,38.6,38.6,38.6,100.0
1617,38.7,38.6,38.7,38.6,100.25906735751295
1618,38.7,38.6,38.7,38.6,100.25906735751295
1619,38.7,38.6,38.7,38.6,100.25906735751295
1620,38.7,38.6,38.7,38.6,100.25906735751295
1621,38.7,38.6,38.7,38.6,100.25906735751295
1622,38.6,38.6,38.6,38.6,100.0
1623,38.7,38.6,38.7,38.6,100.25906735751295
1624,38.6,38.6,38.6,38.6,100.0
1625,38.6,38.6,38.6,38.6,100.0
1626,38.6,38.6,38.6,38.6,100.0
1627,38.6,38.5,38.6,38.5,100.25974025974027
1628,38.6,38.6,38.6,38.6,100.0
1629,38.6,38.6,38.6,38.6,100.0
1630,38.6,38.6,38.6,38.6,100.0
1631,38.6,38.5,38.6,38.5,100.25974025974027
1632,38.6,38.5,38.6,38.5,100.25974025974027
1633,38.5,38.5,38.5,38.5,100.0
1634,38.5,38.5,38.5,38.5,100.0
1635,38.5,38.5,38.5,38.5,100.0
1636,38.5,38.5,38.5,38.5,100.0
1637,38.5,38.5,38.5,38.5,100.0
1638,38.5,38.5,38.5,38.5,100.0
1639,38.5,38.5,38.5,38.5,100.0
1640,38.5,38.4,38.5,38.4,100.26041666666667
1641,38.5,38.5,38.5,38.5,100.0
1642,38.5,38.4,38.5,38.4,100.26041666666667
1643,38.5,38.5,38.5,38.5,100.0
1644,38.5,38.4,38.5,38.4,100.26041666666667
1645,38.5,38.4,38.5,38.4,100.26041666666667
1646,38.4,38.4,38.4,38.4,100.0
1647,38.5,38.4,38.5,38.4,100.26041666666667
1648,38.5,38.4,38.5,38.4,100.26041666666667
1649,38.5,38.4,38.5,38.4,100.26041666666667
1650,38.4,38.4,38.4,38.4,100.0
1651,38.5,38.4,38.5,38.4,100.26041666666667
1652,38.4,38.4,38.4,38.4,100.0
1653,38.4,38.4,38.4,38.4,100.0
1654,38.4,38.3,38.4,38.3,100.26109660574414
1655,38.4,38.3,38.4,38.3,100.26109660574414
1656,38.4,38.3,38.4,38.3,100.26109660574414
1657,38.4,38.3,38.4,38.3,100.26109660574414
1658,38.3,38.3,38.3,38.3,100.0
1659,38.3,38.3,38.3,38.3,100.0
1660,38.3,38.3,38.3,38.3,100.0
1661,38.3,38.3,38.3,38.3,100.0
1662,38.3,38.3,38.3,38.3,100.0
1663,38.3,38.3,38.3,38.3,100.0
1664,38.3,38.3,38.3,38.3,100.0
1665,38.3,38.3,38.3,38.3,100.0
1666,38.3,38.3,38.3,38.3,100.0
1667,38.3,38.3,38.3,38.3,100.0
1668,38.3,38.3,38.3,38.3,100.0
1669,38.3,38.3,38.3,38.3,100.0
1670,38.3,38.2,38.3,38.2,100.26178010471203
1671,38.2,38.2,38.2,38.2,100.0
1672,38.2,38.2,38.2,38.2,100.0
1673,38.2,38.2,38.2,38.2,100.0
1674,38.2,38.2,38.2,38.2,100.0
1675,38.2,38.2,38.2,38.2,100.0
1676,38.2,38.2,38.2,38.2,100.0
1677,38.2,38.2,38.2,38.2,100.0
1678,38.2,38.1,38.2,38.1,100.26246719160106
1679,38.2,38.1,38.2,38.1,100.26246719160106
1680,38.2,38.1,38.2,38.1,100.26246719160106
1681,38.1,38.0,38.1,38.0,100.26315789473685
1682,38.1,38.1,38.1,38.1,100.0
1683,38.1,38.1,38.1,38.1,100.0
1684,38.1,38.1,38.1,38.1,100.0
1685,38.1,38.1,38.1,38.1,100.0
1686,38.1,38.1,38.1,38.1,100.0
1687,38.1,38.1,38.1,38.1,100.0
1688,38.1,38.1,38.1,38.1,100.0
1689,38.2,38.1,38.2,38.1,100.26246719160106
1690,38.1,38.1,38.1,38.1,100.0
1691,38.1,38.0,38.1,38.0,100.26315789473685
1692,38.1,38.1,38.1,38.1,100.0
1693,38.1,38.1,38.1,38.1,100.0
1694,38.1,38.0,38.1,38.0,100.26315789473685
1695,38.0,38.0,38.0,38.0,100.0
1696,38.1,38.0,38.1,38.0,100.26315789473685
1697,38.0,38.0,38.0,38.0,100.0
1698,38.0,38.0,38.0,38.0,100.0
1699,38.0,38.0,38.0,38.0,100.0
1700,38.0,38.0,38.0,38.0,100.0
1701,38.0,38.0,38.0,38.0,100.0
1702,38.0,38.0,38.0,38.0,100.0
1703,38.0,37.9,38.0,37.9,100.26385224274408
1704,38.0,37.9,38.0,37.9,100.26385224274408
1705,38.0,37.9,38.0,37.9,100.26385224274408
1706,38.0,37.9,38.0,37.9,100.26385224274408
1707,37.9,37.9,37.9,37.9,100.0
1708,37.9,37.9,37.9,37.9,100.0
1709,37.9,37.9,37.9,37.9,100.0
1710,37.9,37.9,37.9,37.9,100.0
1711,37.9,37.9,37.9,37.9,100.0
1712,37.9,37.9,37.9,37.9,100.0
1713,37.9,37.8,37.9,37.8,100.26455026455028
1714,37.8,37.8,37.8,37.8,100.0
1715,37.9,37.8,37.9,37.8,100.26455026455028
1716,37.8,37.8,37.8,37.8,100.0
1717,37.8,37.8,37.8,37.8,100.0
1718,37.8,37.8,37.8,37.8,100.0
1719,37.8,37.8,37.8,37.8,100.0
1720,37.8,37.8,37.8,37.8,100.0
1721,37.8,37.8,37.8,37.8,100.0
1722,37.8,37.7,37.8,37.7,100.26525198938991
1723,37.8,37.7,37.8,37.7,100.26525198938991
1724,37.7,37.7,37.7,37.7,100.0
1725,37.9,37.9,37.9,37.9,100.0
1726,37.8,37.8,37.8,37.8,100.0
1727,37.8,37.7,37.8,37.7,100.26525198938991
1728,37.8,37.8,37.8,37.8,100.0
1729,37.8,37.7,37.8,37.7,100.26525198938991
1730,37.7,37.7,37.7,37.7,100.0
1731,37.7,37.7,37.7,37.7,100.0
1732,37.7,37.7,37.7,37.7,100.0
1733,37.7,37.7,37.7,37.7,100.0
1734,37.7,37.7,37.7,37.7,100.0
1735,37.7,37.6,37.7,37.6,100.2659574468085
1736,37.7,37.6,37.7,37.6,100.2659574468085
1737,37.7,37.7,37.7,37.7,100.0
1738,37.7,37.6,37.7,37.6,100.2659574468085
1739,37.6,37.6,37.6,37.6,100.0
1740,37.6,37.6,37.6,37.6,100.0
1741,37.6,37.6,37.6,37.6,100.0
1742,37.6,37.6,37.6,37.6,100.0
1743,37.6,37.6,37.6,37.6,100.0
1744,37.6,37.6,37.6,37.6,100.0
1745,37.6,37.6,37.6,37.6,100.0
1746,37.6,37.5,37.6,37.5,100.26666666666667
1747,37.6,37.6,37.6,37.6,100.0
