charge_depth_mAh_cm2,tau_s,gamma_ohm
0.69942,1.126731e-02,3.980842e+01
0.69942,1.264213e-02,4.101220e+01
0.69942,1.418470e-02,4.229122e+01
0.69942,1.591549e-02,4.365395e+01
0.69942,1.785748e-02,4.510929e+01
0.69942,2.003642e-02,4.666670e+01
0.69942,2.248123e-02,4.833627e+01
0.69942,2.522436e-02,5.012875e+01
0.69942,2.830220e-02,5.205565e+01
0.69942,3.175559e-02,5.412920e+01
0.69942,3.563035e-02,5.636241e+01
0.69942,3.997791e-02,5.876901e+01
0.69942,4.485596e-02,6.136338e+01
0.69942,5.032921e-02,6.416050e+01
0.69942,5.647030e-02,6.717582e+01
0.69942,6.336072e-02,7.042514e+01
0.69942,7.109190e-02,7.392440e+01
0.69942,7.976643e-02,7.768959e+01
0.69942,8.949940e-02,8.173645e+01
0.69942,1.004200e-01,8.608033e+01
0.69942,1.126731e-01,9.073595e+01
0.69942,1.264213e-01,9.571714e+01
0.69942,1.418470e-01,1.010367e+02
0.69942,1.591549e-01,1.067060e+02
0.69942,1.785748e-01,1.127351e+02
0.69942,2.003642e-01,1.191321e+02
0.69942,2.248123e-01,1.259033e+02
0.69942,2.522436e-01,1.330532e+02
0.69942,2.830220e-01,1.405837e+02
0.69942,3.175559e-01,1.484950e+02
0.69942,3.563035e-01,1.567845e+02
0.69942,3.997791e-01,1.654478e+02
0.69942,4.485596e-01,1.744779e+02
0.69942,5.032921e-01,1.838658e+02
0.69942,5.647030e-01,1.936004e+02
0.69942,6.336072e-01,2.036689e+02
0.69942,7.109190e-01,2.140566e+02
0.69942,7.976643e-01,2.247473e+02
0.69942,8.949940e-01,2.357239e+02
0.69942,1.004200e+00,2.469679e+02
0.69942,1.126731e+00,2.584606e+02
0.69942,1.264213e+00,2.701826e+02
0.69942,1.418470e+00,2.821144e+02
0.69942,1.591549e+00,2.942369e+02
0.69942,1.785748e+00,3.065311e+02
0.69942,2.003642e+00,3.189788e+02
0.69942,2.248123e+00,3.315625e+02
0.69942,2.522436e+00,3.442657e+02
0.69942,2.830220e+00,3.570729e+02
0.69942,3.175559e+00,3.699697e+02
0.69942,3.563035e+00,3.829431e+02
0.69942,3.997791e+00,3.959810e+02
0.69942,4.485596e+00,4.090726e+02
0.69942,5.032921e+00,4.222084e+02
0.69942,5.647030e+00,4.353798e+02
0.69942,6.336072e+00,4.485795e+02
0.69942,7.109190e+00,4.618011e+02
0.69942,7.976643e+00,4.750392e+02
0.69942,8.949940e+00,4.882892e+02
0.69942,1.004200e+01,5.015475e+02
0.69942,1.126731e+01,5.148111e+02
0.69942,1.264213e+01,5.280778e+02
0.69942,1.418470e+01,5.413460e+02
0.69942,1.591549e+01,5.546147e+02
0.73272,1.591549e-07,0.000000e+00
0.73272,1.785748e-07,0.000000e+00
0.73272,2.003642e-07,0.000000e+00
0.73272,2.248123e-07,0.000000e+00
0.73272,2.522436e-07,0.000000e+00
0.73272,2.830220e-07,0.000000e+00
0.73272,3.175559e-07,0.000000e+00
0.73272,3.563035e-07,0.000000e+00
0.73272,3.997791e-07,0.000000e+00
0.73272,4.485596e-07,0.000000e+00
0.73272,5.032921e-07,0.000000e+00
0.73272,5.647030e-07,0.000000e+00
0.73272,6.336072e-07,0.000000e+00
0.73272,7.109190e-07,0.000000e+00
0.73272,7.976643e-07,0.000000e+00
0.73272,8.949940e-07,0.000000e+00
0.73272,1.004200e-06,0.000000e+00
0.73272,1.126731e-06,0.000000e+00
0.73272,1.264213e-06,0.000000e+00
0.73272,1.418470e-06,0.000000e+00
0.73272,1.591549e-06,0.000000e+00
0.73272,1.785748e-06,0.000000e+00
0.73272,2.003642e-06,0.000000e+00
0.73272,2.248123e-06,0.000000e+00
0.73272,2.522436e-06,0.000000e+00
0.73272,2.830220e-06,0.000000e+00
0.73272,3.175559e-06,0.000000e+00
0.73272,3.563035e-06,0.000000e+00
0.73272,3.997791e-06,0.000000e+00
0.73272,4.485596e-06,0.000000e+00
0.73272,5.032921e-06,0.000000e+00
0.73272,5.647030e-06,0.000000e+00
0.73272,6.336072e-06,0.000000e+00
0.73272,7.109190e-06,0.000000e+00
0.73272,7.976643e-06,0.000000e+00
0.73272,8.949940e-06,5.607862e-03
0.73272,1.004200e-05,3.314736e-02
0.73272,1.126731e-05,9.114375e-02
0.73272,1.264213e-05,1.821703e-01
0.73272,1.418470e-05,3.044888e-01
0.73272,1.591549e-05,4.534757e-01
0.73272,1.785748e-05,6.228352e-01
0.73272,2.003642e-05,8.056024e-01
0.73272,2.248123e-05,9.949480e-01
0.73272,2.522436e-05,1.184798e+00
0.73272,2.830220e-05,1.370285e+00
0.73272,3.175559e-05,1.548049e+00
0.73272,3.563035e-05,1.716407e+00
0.73272,3.997791e-05,1.875409e+00
0.73272,4.485596e-05,2.026801e+00
0.73272,5.032921e-05,2.173911e+00
0.73272,5.647030e-05,2.321470e+00
0.73272,6.336072e-05,2.475389e+00
0.73272,7.109190e-05,2.642503e+00
0.73272,7.976643e-05,2.830285e+00
0.73272,8.949940e-05,3.046556e+00
0.73272,1.004200e-04,3.299184e+00
0.73272,1.126731e-04,3.595793e+00
0.73272,1.264213e-04,3.943482e+00
0.73272,1.418470e-04,4.348565e+00
0.73272,1.591549e-04,4.816340e+00
0.73272,1.785748e-04,5.350891e+00
0.73272,2.003642e-04,5.954933e+00
0.73272,2.248123e-04,6.629696e+00
0.73272,2.522436e-04,7.374868e+00
0.73272,2.830220e-04,8.188588e+00
0.73272,3.175559e-04,9.067482e+00
0.73272,3.563035e-04,1.000677e+01
0.73272,3.997791e-04,1.100042e+01
0.73272,4.485596e-04,1.204130e+01
0.73272,5.032921e-04,1.312148e+01
0.73272,5.647030e-04,1.423242e+01
0.73272,6.336072e-04,1.536528e+01
0.73272,7.109190e-04,1.651122e+01
0.73272,7.976643e-04,1.766166e+01
0.73272,8.949940e-04,1.880855e+01
0.73272,1.004200e-03,1.994462e+01
0.73272,1.126731e-03,2.106358e+01
0.73272,1.264213e-03,2.216032e+01
0.73272,1.418470e-03,2.323099e+01
0.73272,1.591549e-03,2.427311e+01
0.73272,1.785748e-03,2.528556e+01
0.73272,2.003642e-03,2.626861e+01
0.73272,2.248123e-03,2.722381e+01
0.73272,2.522436e-03,2.815391e+01
0.73272,2.830220e-03,2.906271e+01
0.73272,3.175559e-03,2.995497e+01
0.73272,3.563035e-03,3.083616e+01
0.73272,3.997791e-03,3.171240e+01
0.73272,4.485596e-03,3.259020e+01
0.73272,5.032921e-03,3.347644e+01
0.73272,5.647030e-03,3.437815e+01
0.73272,6.336072e-03,3.530248e+01
0.73272,7.109190e-03,3.625663e+01
0.73272,7.976643e-03,3.724782e+01
0.73272,8.949940e-03,3.828327e+01
0.73272,1.004200e-02,3.937024e+01
0.73272,1.126731e-02,4.051609e+01
0.73272,1.264213e-02,4.172830e+01
0.73272,1.418470e-02,4.301461e+01
0.73272,1.591549e-02,4.438307e+01
0.73272,1.785748e-02,4.584215e+01
0.73272,2.003642e-02,4.740083e+01
0.73272,2.248123e-02,4.906867e+01
0.73272,2.522436e-02,5.085593e+01
0.73272,2.830220e-02,5.277357e+01
0.73272,3.175559e-02,5.483335e+01
0.73272,3.563035e-02,5.704778e+01
0.73272,3.997791e-02,5.943017e+01
0.73272,4.485596e-02,6.199455e+01
0.73272,5.032921e-02,6.475563e+01
0.73272,5.647030e-02,6.772869e+01
0.73272,6.336072e-02,7.092944e+01
0.73272,7.109190e-02,7.437391e+01
0.73272,7.976643e-02,7.807823e+01
0.73272,8.949940e-02,8.205848e+01
0.73272,1.004200e-01,8.633043e+01
0.73272,1.126731e-01,9.090937e+01
0.73272,1.264213e-01,9.580983e+01
0.73272,1.418470e-01,1.010454e+02
0.73272,1.591549e-01,1.066284e+02
0.73272,1.785748e-01,1.125697e+02
0.73272,2.003642e-01,1.188787e+02
0.73272,2.248123e-01,1.255628e+02
0.73272,2.522436e-01,1.326275e+02
0.73272,2.830220e-01,1.400761e+02
0.73272,3.175559e-01,1.479096e+02
0.73272,3.563035e-01,1.561268e+02
0.73272,3.997791e-01,1.647243e+02
0.73272,4.485596e-01,1.736960e+02
0.73272,5.032921e-01,1.830337e+02
0.73272,5.647030e-01,1.927273e+02
0.73272,6.336072e-01,2.027643e+02
0.73272,7.109190e-01,2.131305e+02
0.73272,7.976643e-01,2.238101e+02
0.73272,8.949940e-01,2.347859e+02
0.73272,1.004200e+00,2.460397e+02
0.73272,1.126731e+00,2.575523e+02
0.73272,1.264213e+00,2.693041e+02
0.73272,1.418470e+00,2.812753e+02
0.73272,1.591549e+00,2.934461e+02
0.73272,1.785748e+00,3.057970e+02
0.73272,2.003642e+00,3.183092e+02
0.73272,2.248123e+00,3.309644e+02
0.73272,2.522436e+00,3.437454e+02
0.73272,2.830220e+00,3.566360e+02
0.73272,3.175559e+00,3.696213e+02
0.73272,3.563035e+00,3.826874e+02
0.73272,3.997791e+00,3.958217e+02
0.73272,4.485596e+00,4.090128e+02
0.73272,5.032921e+00,4.222507e+02
0.73272,5.647030e+00,4.355263e+02
0.73272,6.336072e+00,4.488319e+02
0.73272,7.109190e+00,4.621607e+02
0.73272,7.976643e+00,4.755070e+02
0.73272,8.949940e+00,4.888660e+02
0.73272,1.004200e+01,5.022337e+02
0.73272,1.126731e+01,5.156070e+02
0.73272,1.264213e+01,5.289837e+02
0.73272,1.418470e+01,5.423619e+02
0.73272,1.591549e+01,5.557406e+02
0.76603,1.591549e-07,0.000000e+00
0.76603,1.785748e-07,0.000000e+00
0.76603,2.003642e-07,0.000000e+00
0.76603,2.248123e-07,0.000000e+00
0.76603,2.522436e-07,0.000000e+00
0.76603,2.830220e-07,0.000000e+00
0.76603,3.175559e-07,0.000000e+00
0.76603,3.563035e-07,0.000000e+00
0.76603,3.997791e-07,0.000000e+00
0.76603,4.485596e-07,0.000000e+00
0.76603,5.032921e-07,0.000000e+00
0.76603,5.647030e-07,0.000000e+00
0.76603,6.336072e-07,0.000000e+00
0.76603,7.109190e-07,0.000000e+00
0.76603,7.976643e-07,0.000000e+00
0.76603,8.949940e-07,0.000000e+00
0.76603,1.004200e-06,0.000000e+00
0.76603,1.126731e-06,0.000000e+00
0.76603,1.264213e-06,0.000000e+00
0.76603,1.418470e-06,0.000000e+00
0.76603,1.591549e-06,0.000000e+00
0.76603,1.785748e-06,0.000000e+00
0.76603,2.003642e-06,0.000000e+00
0.76603,2.248123e-06,0.000000e+00
0.76603,2.522436e-06,0.000000e+00
0.76603,2.830220e-06,0.000000e+00
0.76603,3.175559e-06,0.000000e+00
0.76603,3.563035e-06,0.000000e+00
0.76603,3.997791e-06,0.000000e+00
0.76603,4.485596e-06,0.000000e+00
0.76603,5.032921e-06,0.000000e+00
0.76603,5.647030e-06,0.000000e+00
0.76603,6.336072e-06,0.000000e+00
0.76603,7.109190e-06,0.000000e+00
0.76603,7.976643e-06,0.000000e+00
0.76603,8.949940e-06,1.412523e-02
0.76603,1.004200e-05,5.421431e-02
0.76603,1.126731e-05,1.255116e-01
0.76603,1.264213e-05,2.283254e-01
0.76603,1.418470e-05,3.594904e-01
0.76603,1.591549e-05,5.136292e-01
0.76603,1.785748e-05,6.842160e-01
0.76603,2.003642e-05,8.644467e-01
0.76603,2.248123e-05,1.047930e+00
0.76603,2.522436e-05,1.229209e+00
0.76603,2.830220e-05,1.404138e+00
0.76603,3.175559e-05,1.570114e+00
0.76603,3.563035e-05,1.726206e+00
0.76603,3.997791e-05,1.873174e+00
0.76603,4.485596e-05,2.013409e+00
0.76603,5.032921e-05,2.150805e+00
0.76603,5.647030e-05,2.290569e+00
0.76603,6.336072e-05,2.439003e+00
0.76603,7.109190e-05,2.603235e+00
0.76603,7.976643e-05,2.790944e+00
0.76603,8.949940e-05,3.010063e+00
0.76603,1.004200e-04,3.268485e+00
0.76603,1.126731e-04,3.573764e+00
0.76603,1.264213e-04,3.932840e+00
0.76603,1.418470e-04,4.351779e+00
0.76603,1.591549e-04,4.835536e+00
0.76603,1.785748e-04,5.387768e+00
0.76603,2.003642e-04,6.010673e+00
0.76603,2.248123e-04,6.704895e+00
0.76603,2.522436e-04,7.469467e+00
0.76603,2.830220e-04,8.301822e+00
0.76603,3.175559e-04,9.197855e+00
0.76603,3.563035e-04,1.015204e+01
0.76603,3.997791e-04,1.115762e+01
0.76603,4.485596e-04,1.220680e+01
0.76603,5.032921e-04,1.329101e+01
0.76603,5.647030e-04,1.440122e+01
0.76603,6.336072e-04,1.552821e+01
0.76603,7.109190e-04,1.666288e+01
0.76603,7.976643e-04,1.779656e+01
0.76603,8.949940e-04,1.892127e+01
0.76603,1.004200e-03,2.002997e+01
0.76603,1.126731e-03,2.111676e+01
0.76603,1.264213e-03,2.217701e+01
0.76603,1.418470e-03,2.320750e+01
0.76603,1.591549e-03,2.420644e+01
0.76603,1.785748e-03,2.517344e+01
0.76603,2.003642e-03,2.610952e+01
0.76603,2.248123e-03,2.701694e+01
0.76603,2.522436e-03,2.789911e+01
0.76603,2.830220e-03,2.876044e+01
0.76603,3.175559e-03,2.960613e+01
0.76603,3.563035e-03,3.044205e+01
0.76603,3.997791e-03,3.127454e+01
0.76603,4.485596e-03,3.211027e+01
0.76603,5.032921e-03,3.295608e+01
0.76603,5.647030e-03,3.381889e+01
0.76603,6.336072e-03,3.470564e+01
0.76603,7.109190e-03,3.562318e+01
0.76603,7.976643e-03,3.657830e+01
0.76603,8.949940e-03,3.757771e+01
0.76603,1.004200e-02,3.862809e+01
0.76603,1.126731e-02,3.973615e+01
0.76603,1.264213e-02,4.090869e+01
0.76603,1.418470e-02,4.215270e+01
0.76603,1.591549e-02,4.347547e+01
0.76603,1.785748e-02,4.488469e+01
0.76603,2.003642e-02,4.638857e+01
0.76603,2.248123e-02,4.799592e+01
0.76603,2.522436e-02,4.971625e+01
0.76603,2.830220e-02,5.155985e+01
0.76603,3.175559e-02,5.353782e+01
0.76603,3.563035e-02,5.566213e+01
0.76603,3.997791e-02,5.794559e+01
0.76603,4.485596e-02,6.040184e+01
0.76603,5.032921e-02,6.304528e+01
0.76603,5.647030e-02,6.589099e+01
0.76603,6.336072e-02,6.895460e+01
0.76603,7.109190e-02,7.225214e+01
0.76603,7.976643e-02,7.579989e+01
0.76603,8.949940e-02,7.961413e+01
0.76603,1.004200e-01,8.371099e+01
0.76603,1.126731e-01,8.810615e+01
0.76603,1.264213e-01,9.281466e+01
0.76603,1.418470e-01,9.785063e+01
0.76603,1.591549e-01,1.032271e+02
0.76603,1.785748e-01,1.089555e+02
0.76603,2.003642e-01,1.150460e+02
0.76603,2.248123e-01,1.215066e+02
0.76603,2.522436e-01,1.283436e+02
0.76603,2.830220e-01,1.355608e+02
0.76603,3.175559e-01,1.431602e+02
0.76603,3.563035e-01,1.511410e+02
0.76603,3.997791e-01,1.595002e+02
0.76603,4.485596e-01,1.682325e+02
0.76603,5.032921e-01,1.773303e+02
0.76603,5.647030e-01,1.867835e+02
0.76603,6.336072e-01,1.965803e+02
0.76603,7.109190e-01,2.067066e+02
0.76603,7.976643e-01,2.171470e+02
0.76603,8.949940e-01,2.278844e+02
0.76603,1.004200e+00,2.389007e+02
0.76603,1.126731e+00,2.501769e+02
0.76603,1.264213e+00,2.616934e+02
0.76603,1.418470e+00,2.734303e+02
0.76603,1.591549e+00,2.853680e+02
0.76603,1.785748e+00,2.974868e+02
0.76603,2.003642e+00,3.097678e+02
0.76603,2.248123e+00,3.221928e+02
0.76603,2.522436e+00,3.347445e+02
0.76603,2.830220e+00,3.474066e+02
0.76603,3.175559e+00,3.601640e+02
0.76603,3.563035e+00,3.730028e+02
0.76603,3.997791e+00,3.859103e+02
0.76603,4.485596e+00,3.988751e+02
0.76603,5.032921e+00,4.118870e+02
0.76603,5.647030e+00,4.249370e+02
0.76603,6.336072e+00,4.380172e+02
0.76603,7.109190e+00,4.511208e+02
0.76603,7.976643e+00,4.642420e+02
0.76603,8.949940e+00,4.773759e+02
0.76603,1.004200e+01,4.905188e+02
0.76603,1.126731e+01,5.036673e+02
0.76603,1.264213e+01,5.168191e+02
0.76603,1.418470e+01,5.299725e+02
0.76603,1.591549e+01,5.431264e+02
0.79933,1.591549e-07,0.000000e+00
0.79933,1.785748e-07,0.000000e+00
0.79933,2.003642e-07,0.000000e+00
0.79933,2.248123e-07,0.000000e+00
0.79933,2.522436e-07,0.000000e+00
0.79933,2.830220e-07,0.000000e+00
0.79933,3.175559e-07,0.000000e+00
0.79933,3.563035e-07,0.000000e+00
0.79933,3.997791e-07,0.000000e+00
0.79933,4.485596e-07,0.000000e+00
0.79933,5.032921e-07,0.000000e+00
0.79933,5.647030e-07,0.000000e+00
0.79933,6.336072e-07,0.000000e+00
0.79933,7.109190e-07,0.000000e+00
0.79933,7.976643e-07,0.000000e+00
0.79933,8.949940e-07,0.000000e+00
0.79933,1.004200e-06,0.000000e+00
0.79933,1.126731e-06,0.000000e+00
0.79933,1.264213e-06,0.000000e+00
0.79933,1.418470e-06,0.000000e+00
0.79933,1.591549e-06,0.000000e+00
0.79933,1.785748e-06,0.000000e+00
0.79933,2.003642e-06,0.000000e+00
0.79933,2.248123e-06,0.000000e+00
0.79933,2.522436e-06,0.000000e+00
0.79933,2.830220e-06,0.000000e+00
0.79933,3.175559e-06,0.000000e+00
0.79933,3.563035e-06,0.000000e+00
0.79933,3.997791e-06,0.000000e+00
0.79933,4.485596e-06,0.000000e+00
0.79933,5.032921e-06,0.000000e+00
0.79933,5.647030e-06,0.000000e+00
0.79933,6.336072e-06,0.000000e+00
0.79933,7.109190e-06,0.000000e+00
0.79933,7.976643e-06,0.000000e+00
0.79933,8.949940e-06,1.586932e-02
0.79933,1.004200e-05,5.854613e-02
0.79933,1.126731e-05,1.326044e-01
0.79933,1.264213e-05,2.378797e-01
0.79933,1.418470e-05,3.709007e-01
0.79933,1.591549e-05,5.261213e-01
0.79933,1.785748e-05,6.969562e-01
0.79933,2.003642e-05,8.766274e-01
0.79933,2.248123e-05,1.058833e+00
0.79933,2.522436e-05,1.238249e+00
0.79933,2.830220e-05,1.410891e+00
0.79933,3.175559e-05,1.574334e+00
0.79933,3.563035e-05,1.727829e+00
0.79933,3.997791e-05,1.872315e+00
0.79933,4.485596e-05,2.010353e+00
0.79933,5.032921e-05,2.145990e+00
0.79933,5.647030e-05,2.284576e+00
0.79933,6.336072e-05,2.432531e+00
0.79933,7.109190e-05,2.597082e+00
0.79933,7.976643e-05,2.785987e+00
0.79933,8.949940e-05,3.007235e+00
0.79933,1.004200e-04,3.268753e+00
0.79933,1.126731e-04,3.578110e+00
0.79933,1.264213e-04,3.942239e+00
0.79933,1.418470e-04,4.367178e+00
0.79933,1.591549e-04,4.857840e+00
0.79933,1.785748e-04,5.417820e+00
0.79933,2.003642e-04,6.049242e+00
0.79933,2.248123e-04,6.752659e+00
0.79933,2.522436e-04,7.527003e+00
0.79933,2.830220e-04,8.369592e+00
0.79933,3.175559e-04,9.276195e+00
0.79933,3.563035e-04,1.024115e+01
0.79933,3.997791e-04,1.125754e+01
0.79933,4.485596e-04,1.231741e+01
0.79933,5.032921e-04,1.341202e+01
0.79933,5.647030e-04,1.453214e+01
0.79933,6.336072e-04,1.566834e+01
0.79933,7.109190e-04,1.681133e+01
0.79933,7.976643e-04,1.795219e+01
0.79933,8.949940e-04,1.908273e+01
0.79933,1.004200e-03,2.019567e+01
0.79933,1.126731e-03,2.128490e+01
0.79933,1.264213e-03,2.234560e+01
0.79933,1.418470e-03,2.337437e+01
0.79933,1.591549e-03,2.436926e+01
0.79933,1.785748e-03,2.532979e+01
0.79933,2.003642e-03,2.625689e+01
0.79933,2.248123e-03,2.715280e+01
0.79933,2.522436e-03,2.802098e+01
0.79933,2.830220e-03,2.886590e+01
0.79933,3.175559e-03,2.969290e+01
0.79933,3.563035e-03,3.050803e+01
0.79933,3.997791e-03,3.131783e+01
0.79933,4.485596e-03,3.212923e+01
0.79933,5.032921e-03,3.294931e+01
0.79933,5.647030e-03,3.378528e+01
0.79933,6.336072e-03,3.464429e+01
0.79933,7.109190e-03,3.553342e+01
0.79933,7.976643e-03,3.645962e+01
0.79933,8.949940e-03,3.742969e+01
0.79933,1.004200e-02,3.845033e+01
0.79933,1.126731e-02,3.952815e+01
0.79933,1.264213e-02,4.066978e+01
0.79933,1.418470e-02,4.188192e+01
0.79933,1.591549e-02,4.317148e+01
0.79933,1.785748e-02,4.454567e+01
0.79933,2.003642e-02,4.601211e+01
0.79933,2.248123e-02,4.757897e+01
0.79933,2.522436e-02,4.925504e+01
0.79933,2.830220e-02,5.104986e+01
0.79933,3.175559e-02,5.297376e+01
0.79933,3.563035e-02,5.503792e+01
0.79933,3.997791e-02,5.725440e+01
0.79933,4.485596e-02,5.963613e+01
0.79933,5.032921e-02,6.219689e+01
0.79933,5.647030e-02,6.495119e+01
0.79933,6.336072e-02,6.791423e+01
0.79933,7.109190e-02,7.110175e+01
0.79933,7.976643e-02,7.452982e+01
0.79933,8.949940e-02,7.821473e+01
0.79933,1.004200e-01,8.217271e+01
0.79933,1.126731e-01,8.641974e+01
0.79933,1.264213e-01,9.097127e+01
0.79933,1.418470e-01,9.584202e+01
0.79933,1.591549e-01,1.010456e+02
0.79933,1.785748e-01,1.065946e+02
0.79933,2.003642e-01,1.124996e+02
0.79933,2.248123e-01,1.187700e+02
0.79933,2.522436e-01,1.254128e+02
0.79933,2.830220e-01,1.324331e+02
0.79933,3.175559e-01,1.398337e+02
0.79933,3.563035e-01,1.476150e+02
0.79933,3.997791e-01,1.557750e+02
0.79933,4.485596e-01,1.643093e+02
0.79933,5.032921e-01,1.732110e+02
0.79933,5.647030e-01,1.824710e+02
0.79933,6.336072e-01,1.920779e+02
0.79933,7.109190e-01,2.020183e+02
0.79933,7.976643e-01,2.122772e+02
0.79933,8.949940e-01,2.228378e+02
0.79933,1.004200e+00,2.336821e+02
0.79933,1.126731e+00,2.447913e+02
0.79933,1.264213e+00,2.561457e+02
0.79933,1.418470e+00,2.677255e+02
0.79933,1.591549e+00,2.795106e+02
0.79933,1.785748e+00,2.914813e+02
0.79933,2.003642e+00,3.036184e+02
0.79933,2.248123e+00,3.159033e+02
0.79933,2.522436e+00,3.283184e+02
0.79933,2.830220e+00,3.408470e+02
0.79933,3.175559e+00,3.534737e+02
0.79933,3.563035e+00,3.661842e+02
0.79933,3.997791e+00,3.789655e+02
0.79933,4.485596e+00,3.918059e+02
0.79933,5.032921e+00,4.046949e+02
0.79933,5.647030e+00,4.176231e+02
0.79933,6.336072e+00,4.305826e+02
0.79933,7.109190e+00,4.435662e+02
0.79933,7.976643e+00,4.565679e+02
0.79933,8.949940e+00,4.695830e+02
0.79933,1.004200e+01,4.826071e+02
0.79933,1.126731e+01,4.956371e+02
0.79933,1.264213e+01,5.086705e+02
0.79933,1.418470e+01,5.217056e+02
0.79933,1.591549e+01,5.347413e+02
0.83264,1.591549e-07,0.000000e+00
0.83264,1.785748e-07,0.000000e+00
0.83264,2.003642e-07,0.000000e+00
0.83264,2.248123e-07,0.000000e+00
0.83264,2.522436e-07,0.000000e+00
0.83264,2.830220e-07,0.000000e+00
0.83264,3.175559e-07,0.000000e+00
0.83264,3.563035e-07,0.000000e+00
0.83264,3.997791e-07,0.000000e+00
0.83264,4.485596e-07,0.000000e+00
0.83264,5.032921e-07,0.000000e+00
0.83264,5.647030e-07,0.000000e+00
0.83264,6.336072e-07,0.000000e+00
0.83264,7.109190e-07,0.000000e+00
0.83264,7.976643e-07,0.000000e+00
0.83264,8.949940e-07,0.000000e+00
0.83264,1.004200e-06,0.000000e+00
0.83264,1.126731e-06,0.000000e+00
0.83264,1.264213e-06,0.000000e+00
0.83264,1.418470e-06,0.000000e+00
0.83264,1.591549e-06,0.000000e+00
0.83264,1.785748e-06,0.000000e+00
0.83264,2.003642e-06,0.000000e+00
0.83264,2.248123e-06,0.000000e+00
0.83264,2.522436e-06,0.000000e+00
0.83264,2.830220e-06,0.000000e+00
0.83264,3.175559e-06,0.000000e+00
0.83264,3.563035e-06,0.000000e+00
0.83264,3.997791e-06,0.000000e+00
0.83264,4.485596e-06,0.000000e+00
0.83264,5.032921e-06,0.000000e+00
0.83264,5.647030e-06,0.000000e+00
0.83264,6.336072e-06,0.000000e+00
0.83264,7.109190e-06,0.000000e+00
0.83264,7.976643e-06,0.000000e+00
0.83264,8.949940e-06,1.709400e-02
0.83264,1.004200e-05,6.170928e-02
0.83264,1.126731e-05,1.380212e-01
0.83264,1.264213e-05,2.455626e-01
0.83264,1.418470e-05,3.806396e-01
0.83264,1.591549e-05,5.375506e-01
0.83264,1.785748e-05,7.096098e-01
0.83264,2.003642e-05,8.899839e-01
0.83264,2.248123e-05,1.072353e+00
0.83264,2.522436e-05,1.251406e+00
0.83264,2.830220e-05,1.423197e+00
0.83264,3.175559e-05,1.585362e+00
0.83264,3.563035e-05,1.737228e+00
0.83264,3.997791e-05,1.879828e+00
0.83264,4.485596e-05,2.015825e+00
0.83264,5.032921e-05,2.149384e+00
0.83264,5.647030e-05,2.285974e+00
0.83264,6.336072e-05,2.432142e+00
0.83264,7.109190e-05,2.595245e+00
0.83264,7.976643e-05,2.783172e+00
0.83264,8.949940e-05,3.004043e+00
0.83264,1.004200e-04,3.265912e+00
0.83264,1.126731e-04,3.576469e+00
0.83264,1.264213e-04,3.942758e+00
0.83264,1.418470e-04,4.370918e+00
0.83264,1.591549e-04,4.865941e+00
0.83264,1.785748e-04,5.431483e+00
0.83264,2.003642e-04,6.069701e+00
0.83264,2.248123e-04,6.781151e+00
0.83264,2.522436e-04,7.564734e+00
0.83264,2.830220e-04,8.417698e+00
0.83264,3.175559e-04,9.335704e+00
0.83264,3.563035e-04,1.031294e+01
0.83264,3.997791e-04,1.134231e+01
0.83264,4.485596e-04,1.241562e+01
0.83264,5.032921e-04,1.352387e+01
0.83264,5.647030e-04,1.465754e+01
0.83264,6.336072e-04,1.580687e+01
0.83264,7.109190e-04,1.696220e+01
0.83264,7.976643e-04,1.811426e+01
0.83264,8.949940e-04,1.925446e+01
0.83264,1.004200e-03,2.037513e+01
0.83264,1.126731e-03,2.146978e+01
0.83264,1.264213e-03,2.253323e+01
0.83264,1.418470e-03,2.356175e+01
0.83264,1.591549e-03,2.455315e+01
0.83264,1.785748e-03,2.550675e+01
0.83264,2.003642e-03,2.642339e+01
0.83264,2.248123e-03,2.730536e+01
0.83264,2.522436e-03,2.815624e+01
0.83264,2.830220e-03,2.898079e+01
0.83264,3.175559e-03,2.978476e+01
0.83264,3.563035e-03,3.057469e+01
0.83264,3.997791e-03,3.135772e+01
0.83264,4.485596e-03,3.214139e+01
0.83264,5.032921e-03,3.293347e+01
0.83264,5.647030e-03,3.374180e+01
0.83264,6.336072e-03,3.457410e+01
0.83264,7.109190e-03,3.543797e+01
0.83264,7.976643e-03,3.634071e+01
0.83264,8.949940e-03,3.728938e+01
0.83264,1.004200e-02,3.829076e+01
0.83264,1.126731e-02,3.935138e+01
0.83264,1.264213e-02,4.047765e+01
0.83264,1.418470e-02,4.167590e+01
0.83264,1.591549e-02,4.295252e+01
0.83264,1.785748e-02,4.431409e+01
0.83264,2.003642e-02,4.576751e+01
0.83264,2.248123e-02,4.732015e+01
0.83264,2.522436e-02,4.898000e+01
0.83264,2.830220e-02,5.075572e+01
0.83264,3.175559e-02,5.265682e+01
0.83264,3.563035e-02,5.469368e+01
0.83264,3.997791e-02,5.687763e+01
0.83264,4.485596e-02,5.922096e+01
0.83264,5.032921e-02,6.173686e+01
0.83264,5.647030e-02,6.443944e+01
0.83264,6.336072e-02,6.734357e+01
0.83264,7.109190e-02,7.046480e+01
0.83264,7.976643e-02,7.381917e+01
0.83264,8.949940e-02,7.742305e+01
0.83264,1.004200e-01,8.129291e+01
0.83264,1.126731e-01,8.544509e+01
