charge_depth_mAh_cm2,tau_s,gamma_ohm
0.56619,1.126731e-03,2.524633e+01
0.56619,1.264213e-03,3.043302e+01
0.56619,1.418470e-03,3.607767e+01
0.56619,1.591549e-03,4.212429e+01
0.56619,1.785748e-03,4.850748e+01
0.56619,2.003642e-03,5.515466e+01
0.56619,2.248123e-03,6.198850e+01
0.56619,2.522436e-03,6.892949e+01
0.56619,2.830220e-03,7.589865e+01
0.56619,3.175559e-03,8.282016e+01
0.56619,3.563035e-03,8.962383e+01
0.56619,3.997791e-03,9.624751e+01
0.56619,4.485596e-03,1.026391e+02
0.56619,5.032921e-03,1.087582e+02
0.56619,5.647030e-03,1.145779e+02
0.56619,6.336072e-03,1.200853e+02
0.56619,7.109190e-03,1.252826e+02
0.56619,7.976643e-03,1.301870e+02
0.56619,8.949940e-03,1.348309e+02
0.56619,1.004200e-02,1.392613e+02
0.56619,1.126731e-02,1.435390e+02
0.56619,1.264213e-02,1.477376e+02
0.56619,1.418470e-02,1.519419e+02
0.56619,1.591549e-02,1.562468e+02
0.56619,1.785748e-02,1.607553e+02
0.56619,2.003642e-02,1.655769e+02
0.56619,2.248123e-02,1.708257e+02
0.56619,2.522436e-02,1.766181e+02
0.56619,2.830220e-02,1.830716e+02
0.56619,3.175559e-02,1.903025e+02
0.56619,3.563035e-02,1.984243e+02
0.56619,3.997791e-02,2.075460e+02
0.56619,4.485596e-02,2.177705e+02
0.56619,5.032921e-02,2.291937e+02
0.56619,5.647030e-02,2.419027e+02
0.56619,6.336072e-02,2.559752e+02
0.56619,7.109190e-02,2.714786e+02
0.56619,7.976643e-02,2.884693e+02
0.56619,8.949940e-02,3.069924e+02
0.56619,1.004200e-01,3.270814e+02
0.56619,1.126731e-01,3.487581e+02
0.56619,1.264213e-01,3.720328e+02
0.56619,1.418470e-01,3.969047e+02
0.56619,1.591549e-01,4.233621e+02
0.56619,1.785748e-01,4.513832e+02
0.56619,2.003642e-01,4.809365e+02
0.56619,2.248123e-01,5.119819e+02
0.56619,2.522436e-01,5.444717e+02
0.56619,2.830220e-01,5.783510e+02
0.56619,3.175559e-01,6.135594e+02
0.56619,3.563035e-01,6.500313e+02
0.56619,3.997791e-01,6.876976e+02
0.56619,4.485596e-01,7.264861e+02
0.56619,5.032921e-01,7.663233e+02
0.56619,5.647030e-01,8.071344e+02
0.56619,6.336072e-01,8.488449e+02
0.56619,7.109190e-01,8.913812e+02
0.56619,7.976643e-01,9.346711e+02
0.56619,8.949940e-01,9.786451e+02
0.56619,1.004200e+00,1.023236e+03
0.56619,1.126731e+00,1.068381e+03
0.56619,1.264213e+00,1.114019e+03
0.56619,1.418470e+00,1.160094e+03
0.56619,1.591549e+00,1.206555e+03
0.56619,1.785748e+00,1.253353e+03
0.56619,2.003642e+00,1.300444e+03
0.56619,2.248123e+00,1.347790e+03
0.56619,2.522436e+00,1.395353e+03
0.56619,2.830220e+00,1.443102e+03
0.56619,3.175559e+00,1.491007e+03
0.56619,3.563035e+00,1.539044e+03
0.56619,3.997791e+00,1.587191e+03
0.56619,4.485596e+00,1.635427e+03
0.56619,5.032921e+00,1.683735e+03
0.56619,5.647030e+00,1.732101e+03
0.56619,6.336072e+00,1.780513e+03
0.56619,7.109190e+00,1.828959e+03
0.56619,7.976643e+00,1.877431e+03
0.56619,8.949940e+00,1.925922e+03
0.56619,1.004200e+01,1.974426e+03
0.56619,1.126731e+01,2.022938e+03
0.56619,1.264213e+01,2.071455e+03
0.56619,1.418470e+01,2.119974e+03
0.56619,1.591549e+01,2.168493e+03
0.59950,1.591549e-07,0.000000e+00
0.59950,1.785748e-07,0.000000e+00
0.59950,2.003642e-07,0.000000e+00
0.59950,2.248123e-07,0.000000e+00
0.59950,2.522436e-07,0.000000e+00
0.59950,2.830220e-07,0.000000e+00
0.59950,3.175559e-07,0.000000e+00
0.59950,3.563035e-07,0.000000e+00
0.59950,3.997791e-07,0.000000e+00
0.59950,4.485596e-07,0.000000e+00
0.59950,5.032921e-07,0.000000e+00
0.59950,5.647030e-07,0.000000e+00
0.59950,6.336072e-07,0.000000e+00
0.59950,7.109190e-07,0.000000e+00
0.59950,7.976643e-07,0.000000e+00
0.59950,8.949940e-07,0.000000e+00
0.59950,1.004200e-06,0.000000e+00
0.59950,1.126731e-06,0.000000e+00
0.59950,1.264213e-06,0.000000e+00
0.59950,1.418470e-06,0.000000e+00
0.59950,1.591549e-06,0.000000e+00
0.59950,1.785748e-06,0.000000e+00
0.59950,2.003642e-06,0.000000e+00
0.59950,2.248123e-06,0.000000e+00
0.59950,2.522436e-06,0.000000e+00
0.59950,2.830220e-06,0.000000e+00
0.59950,3.175559e-06,0.000000e+00
0.59950,3.563035e-06,0.000000e+00
0.59950,3.997791e-06,1.470162e-03
0.59950,4.485596e-06,1.732199e-02
0.59950,5.032921e-06,5.130098e-02
0.59950,5.647030e-06,1.008558e-01
0.59950,6.336072e-06,1.597245e-01
0.59950,7.109190e-06,2.201650e-01
0.59950,7.976643e-06,2.747770e-01
0.59950,8.949940e-06,3.178874e-01
0.59950,1.004200e-05,3.464890e-01
0.59950,1.126731e-05,3.607449e-01
0.59950,1.264213e-05,3.640862e-01
0.59950,1.418470e-05,3.629477e-01
0.59950,1.591549e-05,3.661983e-01
0.59950,1.785748e-05,3.843312e-01
0.59950,2.003642e-05,4.284907e-01
0.59950,2.248123e-05,5.094100e-01
0.59950,2.522436e-05,6.363425e-01
0.59950,2.830220e-05,8.160633e-01
0.59950,3.175559e-05,1.052012e+00
0.59950,3.563035e-05,1.343641e+00
0.59950,3.997791e-05,1.686030e+00
0.59950,4.485596e-05,2.069789e+00
0.59950,5.032921e-05,2.481293e+00
0.59950,5.647030e-05,2.903242e+00
0.59950,6.336072e-05,3.315534e+00
0.59950,7.109190e-05,3.696425e+00
0.59950,7.976643e-05,4.023919e+00
0.59950,8.949940e-05,4.277326e+00
0.59950,1.004200e-04,4.438903e+00
0.59950,1.126731e-04,4.495500e+00
0.59950,1.264213e-04,4.440095e+00
0.59950,1.418470e-04,4.273144e+00
0.59950,1.591549e-04,4.003643e+00
0.59950,1.785748e-04,3.649828e+00
0.59950,2.003642e-04,3.239443e+00
0.59950,2.248123e-04,2.809549e+00
0.59950,2.522436e-04,2.405845e+00
0.59950,2.830220e-04,2.081505e+00
0.59950,3.175559e-04,1.895590e+00
0.59950,3.563035e-04,1.911066e+00
0.59950,3.997791e-04,2.192537e+00
0.59950,4.485596e-04,2.803782e+00
0.59950,5.032921e-04,3.805216e+00
0.59950,5.647030e-04,5.251388e+00
0.59950,6.336072e-04,7.188650e+00
0.59950,7.109190e-04,9.653090e+00
0.59950,7.976643e-04,1.266884e+01
0.59950,8.949940e-04,1.624685e+01
0.59950,1.004200e-03,2.038413e+01
0.59950,1.126731e-03,2.506359e+01
0.59950,1.264213e-03,3.025436e+01
0.59950,1.418470e-03,3.591271e+01
0.59950,1.591549e-03,4.198340e+01
0.59950,1.785748e-03,4.840148e+01
0.59950,2.003642e-03,5.509446e+01
0.59950,2.248123e-03,6.198469e+01
0.59950,2.522436e-03,6.899200e+01
0.59950,2.830220e-03,7.603634e+01
0.59950,3.175559e-03,8.304040e+01
0.59950,3.563035e-03,8.993225e+01
0.59950,3.997791e-03,9.664759e+01
0.59950,4.485596e-03,1.031320e+02
0.59950,5.032921e-03,1.093426e+02
0.59950,5.647030e-03,1.152497e+02
0.59950,6.336072e-03,1.208377e+02
0.59950,7.109190e-03,1.261062e+02
0.59950,7.976643e-03,1.310696e+02
0.59950,8.949940e-03,1.357579e+02
0.59950,1.004200e-02,1.402156e+02
0.59950,1.126731e-02,1.445014e+02
0.59950,1.264213e-02,1.486870e+02
0.59950,1.418470e-02,1.528557e+02
0.59950,1.591549e-02,1.571010e+02
0.59950,1.785748e-02,1.615251e+02
0.59950,2.003642e-02,1.662368e+02
0.59950,2.248123e-02,1.713498e+02
0.59950,2.522436e-02,1.769807e+02
0.59950,2.830220e-02,1.832474e+02
0.59950,3.175559e-02,1.902669e+02
0.59950,3.563035e-02,1.981535e+02
0.59950,3.997791e-02,2.070176e+02
0.59950,4.485596e-02,2.169636e+02
0.59950,5.032921e-02,2.280888e+02
0.59950,5.647030e-02,2.404823e+02
0.59950,6.336072e-02,2.542236e+02
0.59950,7.109190e-02,2.693823e+02
0.59950,7.976643e-02,2.860167e+02
0.59950,8.949940e-02,3.041741e+02
0.59950,1.004200e-01,3.238899e+02
0.59950,1.126731e-01,3.451882e+02
0.59950,1.264213e-01,3.680811e+02
0.59950,1.418470e-01,3.925696e+02
0.59950,1.591549e-01,4.186437e+02
0.59950,1.785748e-01,4.462832e+02
0.59950,2.003642e-01,4.754581e+02
0.59950,2.248123e-01,5.061296e+02
0.59950,2.522436e-01,5.382509e+02
0.59950,2.830220e-01,5.717682e+02
0.59950,3.175559e-01,6.066216e+02
0.59950,3.563035e-01,6.427462e+02
0.59950,3.997791e-01,6.800732e+02
0.59950,4.485596e-01,7.185309e+02
0.59950,5.032921e-01,7.580454e+02
0.59950,5.647030e-01,7.985421e+02
0.59950,6.336072e-01,8.399464e+02
0.59950,7.109190e-01,8.821844e+02
0.59950,7.976643e-01,9.251836e+02
0.59950,8.949940e-01,9.688739e+02
0.59950,1.004200e+00,1.013188e+03
0.59950,1.126731e+00,1.058062e+03
0.59950,1.264213e+00,1.103435e+03
0.59950,1.418470e+00,1.149250e+03
0.59950,1.591549e+00,1.195456e+03
0.59950,1.785748e+00,1.242003e+03
0.59950,2.003642e+00,1.288847e+03
0.59950,2.248123e+00,1.335949e+03
0.59950,2.522436e+00,1.383271e+03
0.59950,2.830220e+00,1.430781e+03
0.59950,3.175559e+00,1.478450e+03
0.59950,3.563035e+00,1.526252e+03
0.59950,3.997791e+00,1.574165e+03
0.59950,4.485596e+00,1.622169e+03
0.59950,5.032921e+00,1.670247e+03
0.59950,5.647030e+00,1.718383e+03
0.59950,6.336072e+00,1.766565e+03
0.59950,7.109190e+00,1.814782e+03
0.59950,7.976643e+00,1.863026e+03
0.59950,8.949940e+00,1.911289e+03
0.59950,1.004200e+01,1.959564e+03
0.59950,1.126731e+01,2.007848e+03
0.59950,1.264213e+01,2.056137e+03
0.59950,1.418470e+01,2.104428e+03
0.59950,1.591549e+01,2.152720e+03
0.63281,1.591549e-07,0.000000e+00
0.63281,1.785748e-07,0.000000e+00
0.63281,2.003642e-07,0.000000e+00
0.63281,2.248123e-07,0.000000e+00
0.63281,2.522436e-07,0.000000e+00
0.63281,2.830220e-07,0.000000e+00
0.63281,3.175559e-07,0.000000e+00
0.63281,3.563035e-07,0.000000e+00
0.63281,3.997791e-07,0.000000e+00
0.63281,4.485596e-07,0.000000e+00
0.63281,5.032921e-07,0.000000e+00
0.63281,5.647030e-07,0.000000e+00
0.63281,6.336072e-07,0.000000e+00
0.63281,7.109190e-07,0.000000e+00
0.63281,7.976643e-07,0.000000e+00
0.63281,8.949940e-07,0.000000e+00
0.63281,1.004200e-06,0.000000e+00
0.63281,1.126731e-06,0.000000e+00
0.63281,1.264213e-06,0.000000e+00
0.63281,1.418470e-06,0.000000e+00
0.63281,1.591549e-06,0.000000e+00
0.63281,1.785748e-06,0.000000e+00
0.63281,2.003642e-06,0.000000e+00
0.63281,2.248123e-06,0.000000e+00
0.63281,2.522436e-06,0.000000e+00
0.63281,2.830220e-06,0.000000e+00
0.63281,3.175559e-06,0.000000e+00
0.63281,3.563035e-06,0.000000e+00
0.63281,3.997791e-06,2.680602e-03
0.63281,4.485596e-06,2.043342e-02
0.63281,5.032921e-06,5.657304e-02
0.63281,5.647030e-06,1.082006e-01
0.63281,6.336072e-06,1.687851e-01
0.63281,7.109190e-06,2.303887e-01
0.63281,7.976643e-06,2.854847e-01
0.63281,8.949940e-06,3.283376e-01
0.63281,1.004200e-05,3.559377e-01
0.63281,1.126731e-05,3.684993e-01
0.63281,1.264213e-05,3.695524e-01
0.63281,1.418470e-05,3.656716e-01
0.63281,1.591549e-05,3.658975e-01
0.63281,1.785748e-05,3.809196e-01
0.63281,2.003642e-05,4.220927e-01
0.63281,2.248123e-05,5.003663e-01
0.63281,2.522436e-05,6.252060e-01
0.63281,2.830220e-05,8.035852e-01
0.63281,3.175559e-05,1.039119e+00
0.63281,3.563035e-05,1.331404e+00
0.63281,3.997791e-05,1.675622e+00
0.63281,4.485596e-05,2.062438e+00
0.63281,5.032921e-05,2.478226e+00
0.63281,5.647030e-05,2.905623e+00
0.63281,6.336072e-05,3.324402e+00
0.63281,7.109190e-05,3.712624e+00
0.63281,7.976643e-05,4.048039e+00
0.63281,8.949940e-05,4.309640e+00
0.63281,1.004200e-04,4.479322e+00
0.63281,1.126731e-04,4.543534e+00
0.63281,1.264213e-04,4.494834e+00
0.63281,1.418470e-04,4.333258e+00
0.63281,1.591549e-04,4.067403e+00
0.63281,1.785748e-04,3.715145e+00
0.63281,2.003642e-04,3.303941e+00
0.63281,2.248123e-04,2.870645e+00
0.63281,2.522436e-04,2.460856e+00
0.63281,2.830220e-04,2.127765e+00
0.63281,3.175559e-04,1.930577e+00
0.63281,3.563035e-04,1.932530e+00
0.63281,3.997791e-04,2.198627e+00
0.63281,4.485596e-04,2.793158e+00
0.63281,5.032921e-04,3.777146e+00
0.63281,5.647030e-04,5.205824e+00
0.63281,6.336072e-04,7.126270e+00
0.63281,7.109190e-04,9.575310e+00
0.63281,7.976643e-04,1.257780e+01
0.63281,8.949940e-04,1.614533e+01
0.63281,1.004200e-03,2.027549e+01
0.63281,1.126731e-03,2.495162e+01
0.63281,1.264213e-03,3.014313e+01
0.63281,1.418470e-03,3.580638e+01
0.63281,1.591549e-03,4.188602e+01
0.63281,1.785748e-03,4.831677e+01
0.63281,2.003642e-03,5.502558e+01
0.63281,2.248123e-03,6.193404e+01
0.63281,2.522436e-03,6.896097e+01
0.63281,2.830220e-03,7.602510e+01
0.63281,3.175559e-03,8.304778e+01
0.63281,3.563035e-03,8.995551e+01
0.63281,3.997791e-03,9.668235e+01
0.63281,4.485596e-03,1.031721e+02
0.63281,5.032921e-03,1.093802e+02
0.63281,5.647030e-03,1.152750e+02
0.63281,6.336072e-03,1.208393e+02
0.63281,7.109190e-03,1.260708e+02
0.63281,7.976643e-03,1.309824e+02
0.63281,8.949940e-03,1.356026e+02
0.63281,1.004200e-02,1.399747e+02
0.63281,1.126731e-02,1.441561e+02
0.63281,1.264213e-02,1.482176e+02
0.63281,1.418470e-02,1.522419e+02
0.63281,1.591549e-02,1.563221e+02
0.63281,1.785748e-02,1.605600e+02
0.63281,2.003642e-02,1.650645e+02
0.63281,2.248123e-02,1.699495e+02
0.63281,2.522436e-02,1.753324e+02
0.63281,2.830220e-02,1.813315e+02
0.63281,3.175559e-02,1.880647e+02
0.63281,3.563035e-02,1.956476e+02
0.63281,3.997791e-02,2.041916e+02
0.63281,4.485596e-02,2.138026e+02
0.63281,5.032921e-02,2.245795e+02
0.63281,5.647030e-02,2.366128e+02
0.63281,6.336072e-02,2.499837e+02
0.63281,7.109190e-02,2.647632e+02
0.63281,7.976643e-02,2.810115e+02
0.63281,8.949940e-02,2.987774e+02
0.63281,1.004200e-01,3.180981e+02
0.63281,1.126731e-01,3.389988e+02
0.63281,1.264213e-01,3.614934e+02
0.63281,1.418470e-01,3.855840e+02
0.63281,1.591549e-01,4.112621e+02
0.63281,1.785748e-01,4.385083e+02
0.63281,2.003642e-01,4.672938e+02
0.63281,2.248123e-01,4.975806e+02
0.63281,2.522436e-01,5.293225e+02
0.63281,2.830220e-01,5.624663e+02
0.63281,3.175559e-01,5.969525e+02
0.63281,3.563035e-01,6.327166e+02
0.63281,3.997791e-01,6.696899e+02
0.63281,4.485596e-01,7.078007e+02
0.63281,5.032921e-01,7.469752e+02
0.63281,5.647030e-01,7.871386e+02
0.63281,6.336072e-01,8.282161e+02
0.63281,7.109190e-01,8.701333e+02
0.63281,7.976643e-01,9.128177e+02
0.63281,8.949940e-01,9.561988e+02
0.63281,1.004200e+00,1.000209e+03
0.63281,1.126731e+00,1.044783e+03
0.63281,1.264213e+00,1.089861e+03
0.63281,1.418470e+00,1.135385e+03
0.63281,1.591549e+00,1.181302e+03
0.63281,1.785748e+00,1.227565e+03
0.63281,2.003642e+00,1.274127e+03
0.63281,2.248123e+00,1.320949e+03
0.63281,2.522436e+00,1.367993e+03
0.63281,2.830220e+00,1.415228e+03
0.63281,3.175559e+00,1.462623e+03
0.63281,3.563035e+00,1.510152e+03
0.63281,3.997791e+00,1.557793e+03
0.63281,4.485596e+00,1.605526e+03
0.63281,5.032921e+00,1.653333e+03
0.63281,5.647030e+00,1.701199e+03
0.63281,6.336072e+00,1.749112e+03
0.63281,7.109190e+00,1.797061e+03
0.63281,7.976643e+00,1.845036e+03
0.63281,8.949940e+00,1.893030e+03
0.63281,1.004200e+01,1.941037e+03
0.63281,1.126731e+01,1.989053e+03
0.63281,1.264213e+01,2.037073e+03
0.63281,1.418470e+01,2.085096e+03
0.63281,1.591549e+01,2.133119e+03
0.66611,1.591549e-07,0.000000e+00
0.66611,1.785748e-07,0.000000e+00
0.66611,2.003642e-07,0.000000e+00
0.66611,2.248123e-07,0.000000e+00
0.66611,2.522436e-07,0.000000e+00
0.66611,2.830220e-07,0.000000e+00
0.66611,3.175559e-07,0.000000e+00
0.66611,3.563035e-07,0.000000e+00
0.66611,3.997791e-07,0.000000e+00
0.66611,4.485596e-07,0.000000e+00
0.66611,5.032921e-07,0.000000e+00
0.66611,5.647030e-07,0.000000e+00
0.66611,6.336072e-07,0.000000e+00
0.66611,7.109190e-07,0.000000e+00
0.66611,7.976643e-07,0.000000e+00
0.66611,8.949940e-07,0.000000e+00
0.66611,1.004200e-06,0.000000e+00
0.66611,1.126731e-06,0.000000e+00
0.66611,1.264213e-06,0.000000e+00
0.66611,1.418470e-06,0.000000e+00
0.66611,1.591549e-06,0.000000e+00
0.66611,1.785748e-06,0.000000e+00
0.66611,2.003642e-06,0.000000e+00
0.66611,2.248123e-06,0.000000e+00
0.66611,2.522436e-06,0.000000e+00
0.66611,2.830220e-06,0.000000e+00
0.66611,3.175559e-06,0.000000e+00
0.66611,3.563035e-06,0.000000e+00
0.66611,3.997791e-06,3.188316e-03
0.66611,4.485596e-06,2.187409e-02
0.66611,5.032921e-06,5.925476e-02
0.66611,5.647030e-06,1.122892e-01
0.66611,6.336072e-06,1.742896e-01
0.66611,7.109190e-06,2.371594e-01
0.66611,7.976643e-06,2.932226e-01
0.66611,8.949940e-06,3.366164e-01
0.66611,1.004200e-05,3.642359e-01
0.66611,1.126731e-05,3.762421e-01
0.66611,1.264213e-05,3.761600e-01
0.66611,1.418470e-05,3.706118e-01
0.66611,1.591549e-05,3.687392e-01
0.66611,1.785748e-05,3.813837e-01
0.66611,2.003642e-05,4.200959e-01
0.66611,2.248123e-05,4.960552e-01
0.66611,2.522436e-05,6.189769e-01
0.66611,2.830220e-05,7.960870e-01
0.66611,3.175559e-05,1.031236e+00
0.66611,3.563035e-05,1.324222e+00
0.66611,3.997791e-05,1.670368e+00
0.66611,4.485596e-05,2.060407e+00
0.66611,5.032921e-05,2.480694e+00
0.66611,5.647030e-05,2.913752e+00
0.66611,6.336072e-05,3.339138e+00
0.66611,7.109190e-05,3.734614e+00
0.66611,7.976643e-05,4.077548e+00
0.66611,8.949940e-05,4.346504e+00
0.66611,1.004200e-04,4.522920e+00
0.66611,1.126731e-04,4.592794e+00
0.66611,1.264213e-04,4.548275e+00
0.66611,1.418470e-04,4.389060e+00
0.66611,1.591549e-04,4.123505e+00
0.66611,1.785748e-04,3.769372e+00
0.66611,2.003642e-04,3.354133e+00
0.66611,2.248123e-04,2.914808e+00
0.66611,2.522436e-04,2.497296e+00
0.66611,2.830220e-04,2.155226e+00
0.66611,3.175559e-04,1.948343e+00
0.66611,3.563035e-04,1.940517e+00
0.66611,3.997791e-04,2.197431e+00
0.66611,4.485596e-04,2.784073e+00
0.66611,5.032921e-04,3.762140e+00
0.66611,5.647030e-04,5.187478e+00
0.66611,6.336072e-04,7.107671e+00
0.66611,7.109190e-04,9.559920e+00
0.66611,7.976643e-04,1.256928e+01
0.66611,8.949940e-04,1.614735e+01
0.66611,1.004200e-03,2.029151e+01
0.66611,1.126731e-03,2.498469e+01
0.66611,1.264213e-03,3.019565e+01
0.66611,1.418470e-03,3.587991e+01
0.66611,1.591549e-03,4.198111e+01
0.66611,1.785748e-03,4.843280e+01
0.66611,2.003642e-03,5.516064e+01
0.66611,2.248123e-03,6.208489e+01
0.66611,2.522436e-03,6.912299e+01
0.66611,2.830220e-03,7.619236e+01
0.66611,3.175559e-03,8.321308e+01
0.66611,3.563035e-03,9.011049e+01
0.66611,3.997791e-03,9.681766e+01
0.66611,4.485596e-03,1.032775e+02
0.66611,5.032921e-03,1.094448e+02
0.66611,5.647030e-03,1.152875e+02
0.66611,6.336072e-03,1.207879e+02
0.66611,7.109190e-03,1.259437e+02
0.66611,7.976643e-03,1.307676e+02
0.66611,8.949940e-03,1.352884e+02
0.66611,1.004200e-02,1.395494e+02
0.66611,1.126731e-02,1.436085e+02
0.66611,1.264213e-02,1.475368e+02
0.66611,1.418470e-02,1.514176e+02
0.66611,1.591549e-02,1.553444e+02
0.66611,1.785748e-02,1.594198e+02
0.66611,2.003642e-02,1.637533e+02
0.66611,2.248123e-02,1.684596e+02
0.66611,2.522436e-02,1.736568e+02
0.66611,2.830220e-02,1.794640e+02
0.66611,3.175559e-02,1.860000e+02
0.66611,3.563035e-02,1.933814e+02
0.66611,3.997791e-02,2.017204e+02
0.66611,4.485596e-02,2.111239e+02
0.66611,5.032921e-02,2.216916e+02
0.66611,5.647030e-02,2.335151e+02
0.66611,6.336072e-02,2.466765e+02
0.66611,7.109190e-02,2.612477e+02
0.66611,7.976643e-02,2.772897e+02
0.66611,8.949940e-02,2.948520e+02
0.66611,1.004200e-01,3.139725e+02
0.66611,1.126731e-01,3.346774e+02
0.66611,1.264213e-01,3.569807e+02
0.66611,1.418470e-01,3.808855e+02
0.66611,1.591549e-01,4.063832e+02
0.66611,1.785748e-01,4.334551e+02
0.66611,2.003642e-01,4.620725e+02
0.66611,2.248123e-01,4.921975e+02
0.66611,2.522436e-01,5.237842e+02
0.66611,2.830220e-01,5.567794e+02
0.66611,3.175559e-01,5.911235e+02
0.66611,3.563035e-01,6.267519e+02
0.66611,3.997791e-01,6.635958e+02
0.66611,4.485596e-01,7.015833e+02
0.66611,5.032921e-01,7.406405e+02
0.66611,5.647030e-01,7.806923e+02
0.66611,6.336072e-01,8.216635e+02
0.66611,7.109190e-01,8.634797e+02
0.66611,7.976643e-01,9.060678e+02
0.66611,8.949940e-01,9.493570e+02
0.66611,1.004200e+00,9.932792e+02
0.66611,1.126731e+00,1.037770e+03
0.66611,1.264213e+00,1.082767e+03
0.66611,1.418470e+00,1.128214e+03
0.66611,1.591549e+00,1.174057e+03
0.66611,1.785748e+00,1.220247e+03
0.66611,2.003642e+00,1.266740e+03
0.66611,2.248123e+00,1.313494e+03
0.66611,2.522436e+00,1.360473e+03
0.66611,2.830220e+00,1.407642e+03
0.66611,3.175559e+00,1.454974e+03
0.66611,3.563035e+00,1.502441e+03
0.66611,3.997791e+00,1.550021e+03
0.66611,4.485596e+00,1.597693e+03
0.66611,5.032921e+00,1.645440e+03
0.66611,5.647030e+00,1.693247e+03
0.66611,6.336072e+00,1.741101e+03
0.66611,7.109190e+00,1.788991e+03
0.66611,7.976643e+00,1.836907e+03
0.66611,8.949940e+00,1.884843e+03
0.66611,1.004200e+01,1.932792e+03
0.66611,1.126731e+01,1.980749e+03
0.66611,1.264213e+01,2.028711e+03
0.66611,1.418470e+01,2.076676e+03
0.66611,1.591549e+01,2.124641e+03
0.69942,1.591549e-07,0.000000e+00
0.69942,1.785748e-07,0.000000e+00
0.69942,2.003642e-07,0.000000e+00
0.69942,2.248123e-07,0.000000e+00
0.69942,2.522436e-07,0.000000e+00
0.69942,2.830220e-07,0.000000e+00
0.69942,3.175559e-07,0.000000e+00
0.69942,3.563035e-07,0.000000e+00
0.69942,3.997791e-07,0.000000e+00
0.69942,4.485596e-07,0.000000e+00
0.69942,5.032921e-07,0.000000e+00
0.69942,5.647030e-07,0.000000e+00
0.69942,6.336072e-07,0.000000e+00
0.69942,7.109190e-07,0.000000e+00
0.69942,7.976643e-07,0.000000e+00
0.69942,8.949940e-07,0.000000e+00
0.69942,1.004200e-06,0.000000e+00
0.69942,1.126731e-06,0.000000e+00
0.69942,1.264213e-06,0.000000e+00
0.69942,1.418470e-06,0.000000e+00
0.69942,1.591549e-06,0.000000e+00
0.69942,1.785748e-06,0.000000e+00
0.69942,2.003642e-06,0.000000e+00
0.69942,2.248123e-06,0.000000e+00
0.69942,2.522436e-06,0.000000e+00
0.69942,2.830220e-06,0.000000e+00
0.69942,3.175559e-06,0.000000e+00
0.69942,3.563035e-06,0.000000e+00
0.69942,3.997791e-06,3.754076e-03
0.69942,4.485596e-06,2.328698e-02
0.69942,5.032921e-06,6.160347e-02
0.69942,5.647030e-06,1.155422e-01
0.69942,6.336072e-06,1.783501e-01
0.69942,7.109190e-06,2.419036e-01
0.69942,7.976643e-06,2.985250e-01
0.69942,8.949940e-06,3.423632e-01
0.69942,1.004200e-05,3.703293e-01
0.69942,1.126731e-05,3.825978e-01
0.69942,1.264213e-05,3.827005e-01
0.69942,1.418470e-05,3.772571e-01
0.69942,1.591549e-05,3.753977e-01
0.69942,1.785748e-05,3.879444e-01
0.69942,2.003642e-05,4.264251e-01
0.69942,2.248123e-05,5.019972e-01
0.69942,2.522436e-05,6.243618e-01
0.69942,2.830220e-05,8.007441e-01
0.69942,3.175559e-05,1.035015e+00
0.69942,3.563035e-05,1.327017e+00
0.69942,3.997791e-05,1.672150e+00
0.69942,4.485596e-05,2.061256e+00
0.69942,5.032921e-05,2.480829e+00
0.69942,5.647030e-05,2.913560e+00
0.69942,6.336072e-05,3.339195e+00
0.69942,7.109190e-05,3.735692e+00
0.69942,7.976643e-05,4.080615e+00
0.69942,8.949940e-05,4.352697e+00
0.69942,1.004200e-04,4.533508e+00
0.69942,1.126731e-04,4.609114e+00
0.69942,1.264213e-04,4.571653e+00
0.69942,1.418470e-04,4.420715e+00
0.69942,1.591549e-04,4.164443e+00
0.69942,1.785748e-04,3.820267e+00
0.69942,2.003642e-04,3.415222e+00
0.69942,2.248123e-04,2.985781e+00
0.69942,2.522436e-04,2.577218e+00
0.69942,2.830220e-04,2.242472e+00
0.69942,3.175559e-04,2.040578e+00
0.69942,3.563035e-04,2.034702e+00
0.69942,3.997791e-04,2.289878e+00
0.69942,4.485596e-04,2.870541e+00
0.69942,5.032921e-04,3.837963e+00
0.69942,5.647030e-04,5.247734e+00
0.69942,6.336072e-04,7.147387e+00
0.69942,7.109190e-04,9.574280e+00
0.69942,7.976643e-04,1.255386e+01
0.69942,8.949940e-04,1.609835e+01
0.69942,1.004200e-03,2.020598e+01
0.69942,1.126731e-03,2.486068e+01
0.69942,1.264213e-03,3.003243e+01
0.69942,1.418470e-03,3.567806e+01
0.69942,1.591549e-03,4.174255e+01
0.69942,1.785748e-03,4.816085e+01
0.69942,2.003642e-03,5.485992e+01
0.69942,2.248123e-03,6.176120e+01
0.69942,2.522436e-03,6.878315e+01
0.69942,2.830220e-03,7.584394e+01
0.69942,3.175559e-03,8.286412e+01
0.69942,3.563035e-03,8.976920e+01
0.69942,3.997791e-03,9.649207e+01
0.69942,4.485596e-03,1.029752e+02
0.69942,5.032921e-03,1.091724e+02
0.69942,5.647030e-03,1.150505e+02
0.69942,6.336072e-03,1.205906e+02
0.69942,7.109190e-03,1.257887e+02
0.69942,7.976643e-03,1.306560e+02
0.69942,8.949940e-03,1.352192e+02
0.69942,1.004200e-02,1.395201e+02
0.69942,1.126731e-02,1.436147e+02
